      8294		  1.545696		5365.867475		13508.000000
     13791		  3.588053		3843.588722		154282.101045
     13023		  2.603160		5002.765824		13508.000000
     14764		  3.830630		3854.196363		29280.000000
     13023		  2.600636		5007.621202		13508.000000
      1666		  0.989135		1684.300076		3406.013298
     23494		  2.813286		8351.088529		74992.192393
     12983		  3.949973		3286.857921		12458.000000
     23803		  7.274188		3272.255249		27458.000000
     47121		  5.717842		8241.046210		187530.426721
     23563		  3.138672		7507.315210		169918.952521
    124408		 31.294593		3975.383227		88236.000000
     23737		  8.579541		2766.698136		19876.549669
      1562		  0.860926		1814.325438		4155.976202
     73444		 12.714752		5776.282560		69800.000000
      2870		  1.028891		2789.410889		3000.000000
     23523		  2.915394		8068.549368		56628.172081
     15214		  5.446889		2793.154015		11890.000000
        80		  0.610659		131.006011		361.470814
     38777		  8.247895		4701.442003		61195.263540
     19802		  5.191077		3814.622673		34862.000000
     15254		  3.376097		4518.235158		23890.115749
     23563		  2.997235		7861.579245		46973.770538
      7769		  2.448088		3173.496966		13390.225429
     11660		  2.086789		5587.532136		9000.000000
     31559		 11.862653		2660.366132		12368.000000
       483		  1.528642		315.966709		1396.547674
       128		  0.552007		231.881134		2461.209042
     20928		  5.413456		3865.922191		18126.000000
      4729		  2.003103		2360.837281		483418.955780
      3000		  0.433905		6913.955733		6913.955733
      6848		  1.029456		6652.056883		79712.060479
      3229		  1.544991		2089.979790		33339.989190
     17778		  2.677266		6640.356240		29476.000000
     14027		  2.906165		4826.635784		27974.000000
     20967		  4.046767		5181.173025		38934.000000
        80		  0.588470		135.945762		452.130757
      8319		  2.436328		3414.564962		9000.000000
       577		  1.957572		294.752890		1261.003779
      8631		  1.915804		4505.158081		17182.000000
      3269		  2.505642		1304.655624		531721.016713
     29719		  3.139875		9465.026310		59358.000000
      1728		  1.008424		1713.564855		185421.641185
      6947		  2.105118		3300.052482		23278.593159
      7112		  2.047722		3473.127730		112820.125529
        80		  0.549350		145.626644		810.536599
       574		  2.071792		277.054839		812.000000
     11531		  2.288475		5038.726582		10612.000000
      3269		  2.743388		1191.592321		12326.001158
     10745		  3.377548		3181.301958		9000.000000
     23322		  7.927883		2941.768977		15000.000000
     14014		  3.118562		4493.737843		117828.663402
     11575		  2.657432		4355.708690		33957.501059
      8966		  2.496953		3590.776423		12368.000000
     58255		  3.193420		18242.198401		301184.055854
     65894		  1.182701		55714.842945		360665.803792
       160		  0.421939		379.201719		379.201719
      3246		  7.547008		430.104219		2848.000000
       712		  2.088819		340.862464		1159.661432
      2768		 11.423485		242.307841		978.000000
     12236		 39.258569		311.677178		2676.000000
     11898		 35.514668		335.016507		9408.243425
      3290		  9.626129		341.778095		1672.891621
     28541		 81.689784		349.382733		3078.000000
       523		  0.499124		1047.835953		1047.835953
       834		  1.971572		423.012694		1304.000000
      1749		  7.475554		233.962594		1172.000000
     12490		 28.491555		438.375510		5958.000000
       433		  1.138032		380.481366		1180.884918
     10756		 10.149238		1059.783997		11504.000000
      4649		  7.302180		636.659185		4016.000000
      2068		 10.306987		200.640594		1550.000000
       396		  0.505839		782.857802		50008.646945
      1167		  2.812287		414.964764		1774.000000
       693		  1.923790		360.226432		1204.000000
       269		  1.707792		157.513323		866.250684
      1133		  6.001260		188.793685		56347.319584
       385		  0.635542		605.782118		2840.447244
       441		  1.411648		312.400817		869.674988
      3363		 12.809075		262.548232		1694.000000
       144		  0.141988		1014.169933		1014.169933
      1232		  5.477974		224.900668		754.000000
      5100		 16.555433		308.055971		4066.000000
       182		  0.955590		190.458249		201.935947
       319		  0.713218		447.268519		1045.877472
      2722		 14.003804		194.375757		31020.236415
      7737		 34.861185		221.937378		2460.000000
      1315		  5.610776		234.370430		902.722067
       294		  2.432104		120.882989		226.797257
      1084		  4.075544		265.976763		1270.782596
      4929		 18.025999		273.438381		3814.000000
       775		  3.068251		252.586896		1435.876108
       421		  1.746321		241.078249		1295.058270
      2520		  9.741533		258.686183		2058.000000
      5234		 17.265350		303.150530		2336.000000
      3874		  8.080577		479.421209		8277.794762
      1687		  9.759197		172.862583		918.000000
      1023		  1.499587		682.187856		2047.691640
       780		  5.701689		136.801569		436.315307
       168		  1.025729		163.785961		3148.205755
      1214		  2.904726		417.939588		1218.000000
      1061		  1.384971		766.081010		2756.051593
       744		  5.997550		124.050654		370.000000
      1436		  7.187514		199.790913		1798.000000
       188		  0.825751		227.671520		331.541509
      4081		  9.209515		443.128657		4312.000000
     11142		 24.949259		446.586409		4574.000000
       184		  1.162362		158.298364		560.476044
      7191		 15.292487		470.230908		3402.000000
     12254		 31.533216		388.606097		6170.000000
     16311		 38.006852		429.159458		56041.779989
      1206		  1.965321		613.640232		2164.000000
       777		  3.282256		236.727421		1360.467059
       673		  3.380366		199.090870		975.376431
      1217		  7.577328		160.610707		1331.988987
      1524		  6.475655		235.342990		1086.000000
       248		  0.368371		673.234521		673.234521
      2691		  2.523984		1066.171595		112200.008589
      4490		 16.424714		273.368535		1800.000000
     10381		 18.248661		568.863654		20071.499639
       758		  4.087789		185.430317		1697.252534
       863		  2.846141		303.217587		2149.413220
       488		  3.114508		156.686062		1100.359485
      3223		  5.975860		539.336598		3198.000000
      1051		  5.791411		181.475639		830.000000
       272		  0.248844		1093.054686		1093.054686
      2599		 13.293881		195.503481		1022.000000
     21359		 41.301979		517.142291		13268.000000
      1325		  5.998448		220.890470		952.000000
       263		  1.002614		262.314305		48584.148851
       201		  0.159992		1256.312976		1256.312976
       459		  1.257175		365.104310		738.796629
       441		  0.496187		888.777870		888.777870
       268		  0.793821		337.607606		616.021367
      4052		 11.710673		346.009146		2008.000000
       302		  0.503019		600.374966		100033.943376
      1871		 10.612295		176.304938		3009.931554
      1900		 12.512307		151.850493		15357.054137
      1862		  6.902529		269.756201		1322.000000
      5307		 19.382277		273.806839		2768.000000
      2401		  2.027909		1183.978223		79472.795841
      1118		  3.530125		316.702664		26854.752231
      9137		 15.914746		574.121638		8118.000000
       187		  0.230813		810.179576		810.179576
      1757		  4.084595		430.152797		2182.000000
     15897		 41.977101		378.706476		3456.000000
      1347		  3.941156		341.777892		922.000000
      1020		  5.277894		193.258901		1174.000000
      1525		  2.765639		551.409649		5424.656338
     41910		  5.502787		7616.140702		82010.000000
       185		  0.464076		398.641668		398.641668
      2083		  5.102548		408.227419		7128.368932
      3822		 16.209258		235.791176		1784.000000
     14114		 19.127537		737.889044		9352.000000
     11615		 42.612794		272.570721		3134.000000
       474		  1.667788		284.208800		760.000000
       672		  1.519834		442.153574		11697.131585
       866		  3.413676		253.685477		1326.000000
      3279		  9.172784		357.470536		2376.000000
     38410		 56.533474		679.420478		30092.000000
      1846		  5.717841		322.849130		2940.000000
       615		  1.538208		399.815888		3219.220447
      3579		 11.694522		306.040728		5464.680214
       927		  4.166991		222.462684		1448.000000
       518		  3.852370		134.462681		598.802355
      3325		 10.393057		319.925120		2948.000000
      5992		 13.674017		438.203347		7540.000000
       556		  2.589678		214.698513		2152.146021
       662		  1.244809		531.808532		2704.149918
      9160		 10.145356		902.876148		11376.000000
      8791		 20.029753		438.897075		6044.000000
      1328		  3.502253		379.184492		205065.712260
       413		  0.515634		800.955624		26416.682710
      2086		 13.240312		157.549158		788.000000
       527		  1.981708		265.932209		828.000000
      1272		  3.385300		375.742175		926.000000
       603		  2.379719		253.391272		810.000000
       557		  4.817093		115.629903		650.000000
       941		  3.115544		302.033934		2856.055787
      6032		 17.043664		353.914511		15321.553871
       207		  1.825442		113.397196		334.929157
       977		  4.721526		206.924624		912.000000
       228		  0.302363		754.060422		754.060422
       546		  4.049978		134.815547		1960.862081
      4158		 17.185600		241.946747		1320.000000
      2411		 10.505544		229.497874		16775.051477
       204		  0.638414		319.541852		787.492451
       460		  1.162742		395.616562		706.639877
      5200		 12.715974		408.934464		6562.000000
       192		  1.899567		101.075666		255.276332
      1412		  6.385720		221.118370		1124.000000
      3303		 12.037044		274.402920		3293.387148
       745		  1.497517		497.490182		952.000000
       940		  5.419702		173.441269		946.000000
      2191		  8.189418		267.540381		3838.073257
      3299		  6.907492		477.597374		3846.000000
      2084		 11.098440		187.774137		904.103554
      6130		 25.086229		244.357173		3490.706331
      4059		 14.726481		275.625929		2248.000000
       646		  3.760902		171.767303		1763.113801
      6495		 19.329533		336.014326		2698.000000
       381		  1.083654		351.588223		4554.471875
      1271		  6.693355		189.889825		951.617667
       841		  0.872480		963.918905		1548.000000
       485		  2.064884		234.880028		1510.388994
      3756		 19.249812		195.118790		3602.710856
       874		  2.760038		316.662318		769.118658
       964		  2.558736		376.748507		16412.397683
      2693		  7.315571		368.118903		2712.000000
      5889		 21.117413		278.869387		5578.602196
      3477		 17.337630		200.546441		2170.000000
      1251		  3.809320		328.405072		1564.722754
       285		  1.058190		269.327817		2474.652507
      2650		  7.030398		376.934563		20330.277391
      1891		  7.214017		262.128574		1336.342230
       399		  0.421629		946.329433		946.329433
       670		  3.537826		189.381844		4520.706975
      2296		 11.127434		206.336878		3845.127213
      3470		  9.984447		347.540530		1488.000000
      1199		  2.986553		401.466162		935.149782
     19593		 51.072947		383.627755		6952.000000
     10991		 38.442434		285.908015		3680.000000
     12129		  8.903567		1362.263019		17424.000000
      5488		 14.439998		380.055453		2584.102475
       325		  1.987690		163.506384		463.409160
     12963		  8.587568		1509.507690		22848.000000
       192		  0.682282		281.408579		554.086613
       330		  1.229289		268.447847		456.000000
      3146		  9.149953		343.826902		1432.000000
       563		  2.458592		228.992860		562.591661
      1193		  3.863939		308.752282		1004.000000
      3975		 19.330110		205.637734		1022.000000
       244		  0.128043		1905.609008		1905.609008
      1340		  3.819394		350.840998		1776.000000
      3403		 11.380843		299.011241		2300.000000
       519		  3.057335		169.755685		5459.141810
     31614		 32.781264		964.392345		40051.347144
       375		  1.383624		271.027397		729.881423
       487		  0.691394		704.374091		2022.007261
      3204		 11.431554		280.276853		4000.000000
     24704		 17.520611		1409.996485		34104.000000
      2278		  6.981637		326.284509		1580.000000
       195		  1.504582		129.604099		23570.249083
      2467		  7.068023		349.036783		3498.818306
       660		  2.778454		237.542177		761.346725
       781		  2.045831		381.751947		2618.310301
       335		  2.002511		167.289975		99963.946636
      1031		  3.014726		341.987957		10865.104953
       409		  2.623011		155.927673		877.970313
       162		  0.756180		214.234692		300.569855
       760		  4.946407		153.646877		651.871382
       724		  3.297281		219.574854		1416.168413
       465		  1.770341		262.661273		556.000000
     17648		 38.639360		456.736343		8304.000000
      3638		 12.897455		282.071151		1656.000000
       635		  1.364675		465.312238		766.000000
       472		  1.157612		407.735937		2404.639757
       498		  0.613151		812.197877		4401.195541
      1362		  6.183878		220.250138		1680.461459
       970		  4.287175		226.256221		2336.554853
      1174		  2.006735		585.029921		88641.856665
       770		  3.503724		219.766163		85121.278361
      2635		  8.401311		313.641529		1366.000000
      8702		 12.029752		723.373182		10868.000000
       208		  1.251265		166.231783		322.368904
       652		  4.082111		159.721281		1169.149064
      5332		 13.768391		387.263845		4650.000000
     57828		  9.462313		6111.402113		125084.072904
     40332		 25.442809		1585.202327		48287.186326
       862		  4.991796		172.683338		648.000000
      4556		 20.142832		226.184679		1784.000000
       420		  0.026109		16086.419198		16086.419198
       373		  2.516280		148.234699		5159.725495
       488		  2.471757		197.430416		656.000000
     17286		 41.609202		415.436950		4808.000000
     18125		 50.247278		360.716057		3090.000000
       980		  4.497503		217.898685		940.000000
       178		  0.021692		8205.821032		8205.821032
     48032		 62.107313		773.371085		28532.000000
       329		  1.490781		220.689682		466.000000
      1195		  5.994422		199.351999		1106.000000
       694		  2.207049		314.447027		1883.611981
      2003		  9.606568		208.503180		1584.000000
      6527		 18.521733		352.396829		18083.061511
     22006		 51.788442		424.921066		3216.000000
      1326		  3.786620		350.180370		1653.757468
      5446		 19.704599		276.382178		3790.000000
       756		  2.239916		337.512662		1234.000000
      6749		 22.174224		304.362398		2390.000000
       762		  2.539115		300.104570		5905.670023
       349		  0.658715		529.819413		1568.849729
       260		  0.554936		468.522554		4732.785807
       592		  4.000212		147.992154		1438181.810006
      6810		 30.018528		226.859891		10686.537369
       341		  1.823394		187.013881		420.000000
      2711		  6.501960		416.951194		419379.380611
      2315		  3.854877		600.537969		2716.000000
      1563		  4.805395		325.259421		1576.000000
       515		  0.742907		693.222661		897.462640
      6140		 25.968279		236.442315		1462.000000
     40916		 12.289258		3329.411750		76640.000000
      7120		 21.253039		335.010913		7374.357242
      1793		  6.520481		274.979714		4931.402143
      3710		 12.442207		298.178611		2008.000000
       971		  7.789830		124.649704		462.340041
      1463		  5.768636		253.612813		2100.000000
     10200		 17.478054		583.588999		8252.000000
      2627		 14.499336		181.180711		791.050508
       775		  3.807537		203.543658		840.000000
       637		  3.071672		207.378915		1506.865389
       174		  1.587454		109.609478		1097.720429
       874		  4.100809		213.128679		2013.709531
     48540		 35.655980		1361.342474		51792.000000
    180951		 23.124640		7825.029929		210662.000000
       407		  2.415861		168.469957		550.664751
      1271		  3.082164		412.372599		7947.514841
      2059		  3.803439		541.352196		3351.580808
       185		  0.002256		82006.577891		82006.577891
       751		  0.659778		1138.261660		4105.696682
       129		  0.880815		146.455267		178.000000
      6792		 18.341841		370.300888		1948.000000
      2092		  4.031521		518.910858		4155.964435
      2003		 10.413688		192.343002		742.000000
      1394		  2.991241		466.027314		1380.000000
      4190		 12.346194		339.375842		2097.089896
       303		  0.280445		1080.425830		1080.425830
       703		  2.683126		262.007825		1408.866236
       587		  4.465398		131.455246		410.000000
       369		  0.004821		76539.151179		76539.151179
      2314		  6.177168		374.605320		1966.000000
       313		  2.942579		106.369276		241.764730
       508		  0.144299		3520.467178		3520.467178
      4486		  7.538338		595.091389		5328.000000
       712		  2.090263		340.626991		1141.109753
      2658		 11.425141		232.644832		978.000000
     12115		 35.254402		343.645030		2676.000000
       796		  1.883809		422.548152		1028.000000
     12840		 35.514824		361.539170		9309.207691
      2576		  9.628178		267.548024		1818.000000
      5076		 19.493776		260.390804		1796.000000
     21822		 60.170734		362.668004		3078.000000
      1081		  2.004697		539.233619		100703.321845
       689		  3.498320		196.951681		836.000000
      1350		  6.410727		210.584540		948.000000
     10802		 30.544596		353.646845		3656.000000
       348		  1.143532		304.320321		1839.312138
     16764		 12.334679		1359.094954		35980.744920
      2249		  6.861400		327.775672		1596.000000
      2068		 10.867442		190.293171		2024.809292
      1167		  2.811443		415.089337		1774.000000
       961		  5.689462		168.908767		1204.000000
      1224		  5.495471		222.728862		1160.000000
       385		  0.573246		671.613929		5256.259570
       521		  1.384242		376.379291		931.704648
      3325		 12.149991		273.662753		1694.000000
       144		  0.147150		978.593008		978.593008
      1232		  5.479158		224.852065		754.000000
      5100		 16.554815		308.067471		4066.000000
       182		  0.950634		191.451178		204.156809
      8270		  1.520225		5439.984467		16094.000000
     17461		 16.325681		1069.541910		29202.000000
      7737		 34.854623		221.979162		2460.000000
      1315		  5.594495		235.052496		1058.257735
       294		  2.473473		118.861209		206.981148
      1164		  5.961070		195.266959		882.000000
      4929		 18.029728		273.381829		3814.000000
       775		  3.066468		252.733764		1474.393684
       421		  1.748833		240.731971		1281.984606
      2520		  9.742903		258.649809		2058.000000
     18832		 17.265420		1090.735125		18068.000000
      3874		  8.079945		479.458711		8343.239291
      1687		  9.759928		172.849636		918.000000
      1023		  1.500669		681.695962		1529142.192445
       780		  5.688436		137.120293		467.002277
       168		  0.996609		168.571631		174.000000
      1454		  2.917510		498.370180		2104.000000
      1061		  1.391742		762.353947		2708.415294
       744		  5.993176		124.141190		370.000000
      1436		  7.153472		200.741683		1798.000000
     10981		  2.990871		3671.505637		21610.000000
      4081		  9.217692		442.735562		4312.000000
     12744		 24.949322		510.795444		4980.000000
       184		  1.160341		158.574071		567.540343
     44121		 50.513595		873.448029		30616.000000
     16551		 38.040486		435.089079		9484.765288
      1206		  1.966710		613.206837		2164.000000
       777		  3.282039		236.743070		1361.513610
       673		  3.380686		199.072027		974.556649
      1217		  7.577062		160.616344		1336.585939
      1524		  6.460463		235.896408		1086.000000
       248		  0.367938		674.026526		674.026526
      2691		  2.526127		1065.267115		102996.975521
      4490		 16.422560		273.404390		1800.000000
     22210		 18.778407		1182.741434		30260.000000
       758		  3.135458		241.750966		1099.972007
       863		  2.843588		303.489804		2165.383406
       488		  3.112322		156.796111		1121.773978
      3123		  3.997630		781.212869		3198.000000
      1051		  5.792693		181.435473		830.000000
       272		  0.249754		1089.071856		1089.071856
      2584		 13.119387		196.960423		1474.198452
     12829		 30.856047		415.769395		3322.000000
      4466		 14.509489		307.798571		35198.430553
       201		  0.159476		1260.377407		1260.377407
       929		  2.527703		367.527349		6858.451396
       441		  0.516532		853.771010		21413.089357
       268		  0.794957		337.125186		613.648930
      4052		 11.773273		344.169374		2008.000000
       302		  1.001946		301.413458		102262.496447
      1732		 10.709364		161.727624		1614.412739
       355		  0.009603		36967.982621		36967.982621
      1684		 10.424813		161.537669		648.000000
      1862		  6.437804		289.229061		1322.000000
      6057		 19.383316		312.485233		2768.000000
       184		  1.602201		114.842013		831.693558
      1118		  3.514888		318.075564		34054.161710
      9329		 15.913744		586.222828		8118.000000
       187		  0.232636		803.830964		803.830964
      1851		  4.086027		453.007283		2182.000000
     29957		 41.525786		721.407175		22382.000000
      1347		  3.990767		337.529101		1184.000000
      1020		  5.280170		193.175600		1174.000000
      1525		  2.749296		554.687465		5780.278422
       263		  1.488247		176.717987		350.000000
       175		  1.490944		117.375298		191.467855
       185		  0.433322		426.934172		426.934172
      1607		  6.305778		254.845634		862.000000
      2167		  7.511824		288.478537		42455.979271
      1848		  7.135556		258.984720		2213.105836
     10580		 19.154688		552.345201		9752.000000
     11163		 42.866215		260.414875		3134.000000
       721		  4.102188		175.759858		920.000000
       672		  1.554442		432.309492		4261.421387
       970		  3.408376		284.593006		1534.000000
       328		  0.002828		115982.945833		115982.945833
     37789		  9.171272		4120.366274		69270.000000
     77048		 56.633667		1360.462850		44172.000000
      1846		  5.717243		322.882903		2780.000000
       814		  3.911491		208.104791		984.000000
      3673		 11.697871		313.988760		5847.244805
       927		  4.173615		222.109611		1448.000000
       518		  3.841734		134.834945		617.439201
      3213		 10.406666		308.744417		2948.000000
      7020		 14.743289		476.148843		7708.000000
       556		  2.589807		214.687810		2149.052167
       662		  1.243482		532.376024		2718.886888
      1560		  5.380826		289.918314		872.000000
       553		  2.157778		256.282154		2173.940260
      8776		 25.731227		341.064186		5964.000000
       413		  0.486838		848.331507		848.331507
      2086		 13.240345		157.548765		788.000000
       527		  1.981430		265.969536		828.000000
      1192		  3.387123		351.921086		836.943322
       603		  2.384549		252.878005		810.000000
       391		  2.256283		173.293861		1268.129151
       941		  3.141129		299.573814		2338.285969
      5279		 15.528821		339.948538		3781.965653
       207		  1.810848		114.311085		350.653698
       977		  4.731527		206.487252		912.000000
       228		  0.299447		761.403672		761.403672
       546		  4.049868		134.819209		1965.188584
      4069		 17.186313		236.758169		1320.000000
       708		  3.055687		231.699127		1292.942047
      1623		  5.162903		314.358030		1226.000000
       204		  0.639742		318.878540		780.008780
       460		  1.157869		397.281564		728.452157
      5200		 12.716377		408.921503		6562.000000
       192		  1.923507		 99.817678		240.846092
      1412		  6.388860		221.009695		1124.000000
      3303		 12.089573		273.210644		2124.000000
       745		  1.496888		497.699213		952.000000
      4196		  5.428441		772.965933		6512.000000
      4672		  8.179184		571.206128		17903.388231
      9723		  6.841792		1421.118914		15402.000000
      6256		 11.099787		563.614419		41859.161336
      6130		 25.085488		244.364390		3520.958671
      4059		 14.391698		282.037602		2248.000000
       646		  3.757372		171.928677		1787.296059
      6495		 19.333191		335.950751		2698.000000
       381		  1.065143		357.698454		5848.672358
      1271		  6.693120		189.896491		952.775463
       745		  0.873788		852.609558		1356.000000
       485		  2.065731		234.783724		1490.926736
      3756		 19.251234		195.104377		3582.318602
       874		  2.761923		316.446191		763.583320
       964		  2.558591		376.769869		16453.036564
      2693		  7.315508		368.122077		2712.000000
     15311		 21.115731		725.099216		19666.000000
      3477		 17.339122		200.529184		2170.000000
      1251		  3.807693		328.545394		1572.996437
       285		  1.029485		276.837451		4883.841351
      2650		  7.006657		378.211749		92834.549433
      1891		  7.212899		262.169207		1343.360188
       399		  0.431404		924.887124		924.887124
       670		  3.538639		189.338327		4425.572515
      2296		 11.112581		206.612667		4352.421246
      3470		  9.984643		347.533708		1488.000000
      1199		  3.000978		399.536419		465238.498294
     21167		 51.067962		414.486875		6952.000000
     11092		 38.439191		288.559662		4074.000000
      3615		  8.906266		405.894009		1942.000000
      5403		 14.433862		374.328091		2622.000000
       325		  1.991759		163.172356		459.574764
      1624		  5.252971		309.158376		1578.000000
       372		  1.295306		287.190833		560.000000
       534		  1.473601		362.377608		864.000000
      3039		  9.152039		332.057154		1432.000000
       563		  2.508791		224.410884		29348.297678
      1193		  3.868109		308.419438		1004.000000
      5949		 19.327584		307.798429		4112.000000
       244		  0.146037		1670.809652		1670.809652
      1340		  3.831455		349.736589		1776.000000
      3403		 11.416049		298.089120		2300.000000
       519		  3.042080		170.606951		7438.205018
      9428		 22.618938		416.818863		6828.000000
      2146		  7.564486		283.694093		8761.588027
       375		  1.351655		277.437658		796.234932
       487		  0.690086		705.709136		2035.920507
      3204		 11.463365		279.499084		4000.000000
      9459		 17.518086		539.956250		9897.181787
      9440		  9.144010		1032.369831		13978.000000
       195		  1.515340		128.683994		7040.430708
      2467		  7.065157		349.178367		3652.712617
      8750		  3.364672		2600.550705		22765.666788
       781		  2.054967		380.054778		2183.130975
       335		  2.011178		166.569044		22454.788499
       871		  1.665047		523.108341		4665.336352
       409		  2.615175		156.394887		937.703423
       162		  0.743507		217.886306		316.212640
       760		  5.444097		139.600744		382.000000
       724		  3.294859		219.736258		1427.800834
       465		  1.714785		271.171025		556.000000
     18878		 38.637403		488.593915		6852.000000
      3638		 12.807036		284.062606		1656.000000
       635		  1.365855		464.910265		766.000000
       472		  1.090276		432.917902		4198.236385
       498		  0.611432		814.481314		4469.090231
      2566		 12.489123		205.458782		1631.491509
       940		  2.011432		467.328765		52222.142026
       770		  3.500533		219.966503		594763.752181
      2705		 10.000237		270.493590		413522.929577
      2410		  4.042442		596.174298		18872.830606
       704		  5.587416		125.997419		1967.601996
       208		  1.182898		175.839330		442.869688
       652		  4.079373		159.828483		2809.519537
